step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.323292493789966,0,0.0,0.8818464012072864,0,0.0
10.0,0,0.0,0.0,12.308216216644908,0,0.0,0.886698483719233,0,0.0
15.0,3,4.0,0.2222222222222222,7.638785241093877,3,4.0,0.4381661123587092,3,4.0
20.0,7,39.0,2.1666666666666665,8.021870265338006,7,39.0,0.4081703901126278,7,39.0
25.0,4,42.0,1.9090909090909092,6.126929712090836,4,51.0,0.38072207619282583,4,51.0
30.0,6,71.0,3.736842105263158,8.218492467730236,6,71.0,0.4762009990205402,6,71.0
35.0,2,40.0,1.7391304347826086,8.231243402408214,2,55.0,0.434172237354794,2,55.0
40.0,6,63.0,2.52,9.238923435361087,6,63.0,0.5456026743554493,6,63.0
45.0,2,60.0,2.3076923076923075,8.895907854327831,2,72.0,0.5560929337520811,2,72.0
50.0,4,72.0,3.0,8.472638124351244,4,72.0,0.48061533226978576,4,72.0
55.0,5,92.0,3.5384615384615383,7.809137018370996,5,94.0,0.427355492942731,5,94.0
60.0,9,132.0,6.285714285714286,6.54858154334015,9,132.0,0.2708861610348127,9,132.0
65.0,7,137.0,5.48,5.991840385622636,7,159.0,0.33649603639280484,7,159.0
70.0,6,165.0,7.857142857142857,7.2841428485967255,6,168.0,0.43545422001391215,6,168.0
75.0,4,126.0,3.8181818181818183,7.992071533297046,4,152.0,0.4841729033306143,4,152.0
80.0,9,164.0,5.857142857142857,8.483495749710679,9,167.0,0.5324563669683307,9,167.0
85.0,3,147.0,4.454545454545454,6.0058428797819206,3,178.0,0.3329191104478557,3,178.0
90.0,10,182.0,6.066666666666666,6.91665935395245,10,190.0,0.3549866502251163,10,190.0
95.0,8,202.0,6.516129032258065,6.321947623976517,8,220.0,0.3123558892715362,8,220.0
100.0,15,260.0,8.96551724137931,5.84166869990476,15,268.0,0.2577397924729289,15,268.0
105.0,12,284.0,9.466666666666667,5.157894170140946,12,304.0,0.2651995976006195,12,304.0
110.0,16,360.0,11.25,6.213751932195551,16,368.0,0.350011169033012,16,368.0
115.0,15,186.0,5.470588235294118,6.146953862645768,15,250.0,0.3200898732684469,15,250.0
120.0,16,265.0,8.548387096774194,4.779171724666476,16,273.0,0.24344604150106955,16,273.0
125.0,18,192.0,5.647058823529412,3.7682593109167017,18,296.0,0.17195439051100517,18,296.0
130.0,11,80.0,2.5,4.910311308722166,11,261.0,0.24980498193078304,11,261.0
135.0,8,76.0,2.111111111111111,6.9633827237353225,8,170.0,0.31857073688442095,8,170.0
140.0,6,73.0,2.085714285714286,6.821380634623052,6,176.0,0.35421380366709765,6,176.0
145.0,11,115.0,3.3823529411764706,5.881419975495743,11,209.0,0.29438479335760886,11,209.0
150.0,10,132.0,3.473684210526316,6.271990264803868,10,216.0,0.38876884742946477,10,216.0
155.0,5,131.0,3.638888888888889,6.1668757865104595,5,187.0,0.30207347479781915,5,187.0
160.0,8,18.0,0.47368421052631576,5.855516561348291,8,147.0,0.2909360305280819,8,147.0
165.0,12,62.0,1.878787878787879,4.723839764857048,12,121.0,0.18856480398378153,12,121.0
170.0,15,82.0,2.2162162162162162,4.814332741727964,15,155.0,0.21133416030875687,15,155.0
175.0,11,101.0,3.0606060606060606,4.914343734453608,11,165.0,0.17331654307403113,11,165.0
180.0,8,74.0,2.1142857142857143,4.901758209819569,8,173.0,0.2277487554670205,8,173.0
185.0,13,126.0,3.5,4.745211573458123,13,210.0,0.23535182768010318,13,210.0
190.0,12,141.0,3.6153846153846154,5.4716433240243125,12,244.0,0.30923258603981224,12,244.0
195.0,7,132.0,3.473684210526316,4.755471700299843,7,230.0,0.1863466959386613,7,230.0
200.0,7,92.0,2.358974358974359,5.564688426544029,7,209.0,0.2695235040146081,7,209.0
205.0,15,145.0,4.142857142857143,3.670754621395765,15,248.0,0.13649370417784598,15,248.0
210.0,15,185.0,4.743589743589744,4.457577395266671,15,295.0,0.18973948016542347,15,295.0
215.0,10,184.0,5.257142857142857,3.8883446452730595,10,289.0,0.11527122435107297,10,289.0
220.0,10,214.0,4.7555555555555555,7.563282079898324,10,274.0,0.43399819933488043,10,274.0
225.0,5,138.0,3.2857142857142856,7.324046330480324,5,252.0,0.41735451248419214,5,252.0
230.0,9,174.0,4.2439024390243905,5.27266689955691,9,234.0,0.2789503804617618,9,234.0
235.0,16,203.0,5.205128205128205,3.889095530554681,16,277.0,0.13147436484425346,16,277.0
240.0,12,227.0,5.675,5.574813732735326,12,291.0,0.2396027434441976,12,291.0
245.0,10,73.0,1.972972972972973,4.487613493467176,10,181.0,0.18626240416715434,10,181.0
250.0,15,138.0,3.8333333333333335,3.9327924684810784,15,221.0,0.19847189943194954,15,221.0
255.0,17,165.0,4.024390243902439,3.832485685126773,17,269.0,0.21214799674520254,17,269.0
