step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.694764196923153,0,0.0,0.9922290036655944,0,0.0
10.0,0,0.0,0.0,12.240027090749232,0,0.0,0.8962885134943276,0,0.0
15.0,3,6.0,0.3333333333333333,6.43907475292467,3,6.0,0.3877512405166941,3,6.0
20.0,9,47.0,2.611111111111111,6.450116435007807,9,47.0,0.3585502316396312,9,47.0
25.0,11,95.0,4.523809523809524,3.952633607585656,11,95.0,0.2130508390153017,11,95.0
30.0,9,108.0,5.142857142857143,3.952006257805439,9,131.0,0.2816141077227997,9,131.0
35.0,8,143.0,5.72,6.962892532184082,8,148.0,0.38879405142820334,8,148.0
40.0,10,187.0,6.032258064516129,8.580238989701915,10,187.0,0.44438296498228125,10,187.0
45.0,7,114.0,3.8,7.438345086064475,7,170.0,0.42810120507008553,7,170.0
50.0,12,165.0,6.111111111111111,7.2949473884773415,12,165.0,0.34874884822488667,12,165.0
55.0,7,53.0,1.7666666666666666,7.071217363784117,7,140.0,0.326850201089426,7,140.0
60.0,8,74.0,2.8461538461538463,7.159630867079338,8,88.0,0.3084057381730961,8,88.0
65.0,7,25.0,0.8928571428571429,5.808151515434925,7,90.0,0.28726720683693285,7,90.0
70.0,4,26.0,1.04,7.6959381587100015,4,64.0,0.3909954457737601,4,64.0
75.0,9,56.0,1.6470588235294117,7.097868960370469,9,94.0,0.41060116153891485,9,94.0
80.0,14,114.0,3.8,5.93751472099588,14,152.0,0.38540251822717586,14,152.0
85.0,19,195.0,5.735294117647059,3.5391192739399484,19,233.0,0.22810993112003267,19,233.0
90.0,20,225.0,6.617647058823529,3.4552719908046554,20,298.0,0.2060822796456215,20,298.0
95.0,13,226.0,5.947368421052632,5.1795485608967775,13,300.0,0.21607204409966138,13,300.0
100.0,10,99.0,2.6052631578947367,6.009014377115767,10,268.0,0.28648910003138844,10,268.0
105.0,11,105.0,2.8378378378378377,5.8797273513188,11,199.0,0.27385219743386174,11,199.0
110.0,16,126.0,3.15,5.956588383158385,16,197.0,0.30215027465503025,16,197.0
115.0,9,142.0,3.736842105263158,7.23266357235884,9,190.0,0.36992740971288046,9,190.0
120.0,4,46.0,1.2777777777777777,6.22401749863525,4,150.0,0.3102953687456116,4,150.0
125.0,13,94.0,2.6857142857142855,5.5083338980136,13,137.0,0.24648081872969282,13,137.0
130.0,19,171.0,4.885714285714286,4.925620194637184,19,215.0,0.16262949775495958,19,215.0
135.0,17,201.0,5.911764705882353,3.8993304922766368,17,278.0,0.17147558013717176,17,278.0
