step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.482202759238433,0,0.0,0.8896475319372305,0,0.0
10.0,0,0.0,0.0,12.274324025837688,0,0.0,0.8801948451490446,0,0.0
15.0,6,11.0,0.6111111111111112,7.056284783861323,6,11.0,0.3930571701983415,6,11.0
20.0,4,27.0,1.5,8.120818389461883,4,34.0,0.4979274027457177,4,34.0
25.0,4,47.0,2.0434782608695654,7.65201366265145,4,47.0,0.38064363769330006,4,47.0
30.0,8,55.0,2.75,7.172332422718708,8,55.0,0.39483371582552035,8,55.0
35.0,10,98.0,4.9,3.961824919192525,10,98.0,0.21632659791984155,10,98.0
40.0,8,100.0,3.8461538461538463,6.71240217932477,8,131.0,0.4262636063817499,8,131.0
45.0,6,120.0,4.285714285714286,7.4636860430395595,6,130.0,0.4605728086155979,6,130.0
50.0,8,15.0,0.5,5.757545920054169,8,97.0,0.294264051303007,8,97.0
55.0,10,59.0,1.9666666666666666,6.122915693340994,10,73.0,0.3202868376121393,10,73.0
60.0,10,63.0,2.25,5.122338333962288,10,102.0,0.20798375558202667,10,102.0
65.0,8,85.0,2.8333333333333335,6.960108036666275,8,105.0,0.36282712289695856,8,105.0
70.0,7,50.0,1.7857142857142858,5.942909291357666,7,105.0,0.285629715419143,7,105.0
75.0,15,108.0,2.918918918918919,6.6683418211257415,15,128.0,0.37391118204303014,15,128.0
80.0,12,130.0,3.9393939393939394,6.3189385941823994,12,174.0,0.4041957310942024,12,174.0
85.0,6,129.0,3.5833333333333335,5.353944932888483,6,162.0,0.3060574759719358,6,162.0
90.0,10,32.0,0.8888888888888888,5.496610393367492,10,146.0,0.28000588857853104,10,146.0
95.0,13,77.0,2.2,5.63996563609093,13,106.0,0.22930290961062158,13,106.0
100.0,15,114.0,3.3529411764705883,5.332035583986935,15,155.0,0.23449142427940153,15,155.0
105.0,9,125.0,3.5714285714285716,6.550417349735452,9,165.0,0.31807242539880826,9,165.0
110.0,9,165.0,4.45945945945946,8.301650408985626,9,174.0,0.43796798238075196,9,174.0
115.0,8,106.0,3.1176470588235294,6.867268041998246,8,166.0,0.39145843606940756,8,166.0
120.0,13,158.0,4.787878787878788,6.268296663794079,13,167.0,0.268680183701775,13,167.0
125.0,17,239.0,7.242424242424242,5.230788105339501,17,248.0,0.18429032936599493,17,248.0
130.0,15,254.0,8.193548387096774,4.480210942647163,15,302.0,0.20745876704800523,15,302.0
135.0,10,256.0,8.258064516129032,5.383967818765573,10,298.0,0.24685736913139567,10,298.0
140.0,7,132.0,4.0,6.175608503313265,7,267.0,0.2973452188205244,7,267.0
145.0,11,161.0,4.735294117647059,6.279117832849413,11,219.0,0.3483294626338976,11,219.0
150.0,16,109.0,2.8684210526315788,6.288252425764706,16,167.0,0.3719141735119738,16,167.0
155.0,18,199.0,5.852941176470588,4.3136149375962685,18,257.0,0.1825327687623497,18,257.0
160.0,20,188.0,4.947368421052632,4.012674861639,20,303.0,0.19440965295378201,20,303.0
165.0,14,123.0,3.4166666666666665,4.609114167641395,14,273.0,0.14768146372194718,14,273.0
170.0,11,154.0,3.85,6.929100434028827,11,246.0,0.31161918264429894,11,246.0
175.0,8,75.0,2.142857142857143,5.677818813267785,8,230.0,0.26695581112676475,8,230.0
180.0,12,112.0,3.2,5.776033370033628,12,188.0,0.20437048539005973,12,188.0
185.0,14,134.0,3.526315789473684,5.41965751701176,14,216.0,0.2410852796473654,14,216.0
190.0,9,144.0,3.789473684210526,6.876440608677436,9,206.0,0.3662916996927671,9,206.0
195.0,6,30.0,0.8333333333333334,5.210671981306272,6,166.0,0.22352878071081972,6,166.0
200.0,11,77.0,2.138888888888889,5.702720007241657,11,150.0,0.26121189476865897,11,150.0
205.0,13,98.0,2.8,4.233501233746848,13,179.0,0.1635177909349061,13,179.0
210.0,11,116.0,3.411764705882353,5.428383746622805,11,181.0,0.29391454591988114,11,181.0
215.0,8,147.0,4.454545454545454,6.423574516546426,8,175.0,0.21874935143087976,8,175.0
220.0,5,44.0,1.1,7.228325559098157,5,146.0,0.45498860949635495,5,146.0
225.0,8,63.0,1.7027027027027026,7.195570168102746,8,99.0,0.4098049305366383,8,99.0
