step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.867570344056695,0,0.0,0.9134649166162072,0,0.0
10.0,0,0.0,0.0,12.761751652822541,0,0.0,0.906174978437873,0,0.0
15.0,4,4.0,0.2222222222222222,8.273580423855197,4,4.0,0.45542877834460627,4,4.0
20.0,6,34.0,1.8888888888888888,8.772656896236029,6,34.0,0.47046209270330613,6,34.0
25.0,5,45.0,2.142857142857143,6.641388133283701,5,45.0,0.42253734323037917,5,45.0
30.0,6,74.0,4.111111111111111,7.831953034986238,6,74.0,0.44483528010178436,6,74.0
35.0,3,44.0,2.0,7.697298612670907,3,60.0,0.40876148616648944,3,60.0
40.0,6,67.0,2.7916666666666665,8.958088980831723,6,67.0,0.5504205647755869,6,67.0
45.0,2,62.0,2.3846153846153846,9.034683442241068,2,74.0,0.5855835486854434,2,74.0
50.0,4,75.0,3.125,8.335122683035307,4,75.0,0.4676355922505627,4,75.0
55.0,6,98.0,3.769230769230769,6.922707207173796,6,98.0,0.3581191355686949,6,98.0
60.0,10,142.0,6.454545454545454,5.936656976642428,10,142.0,0.2498623562519638,10,142.0
65.0,8,143.0,5.5,6.0139465107368375,8,171.0,0.3303642626227248,8,171.0
70.0,6,171.0,7.434782608695652,7.401193712900485,6,173.0,0.40266309377263615,6,173.0
75.0,6,128.0,3.764705882352941,7.759798536079385,6,157.0,0.46128385765961993,6,157.0
80.0,10,170.0,6.071428571428571,8.320585750873828,10,172.0,0.5108121168558891,10,172.0
85.0,4,156.0,4.588235294117647,5.608302062672925,4,190.0,0.2765884710129608,4,190.0
90.0,10,182.0,6.066666666666666,6.887385121119384,10,198.0,0.34317661357536045,10,198.0
95.0,6,197.0,6.15625,6.506179497480573,6,210.0,0.3087773482693391,6,210.0
100.0,14,253.0,8.433333333333334,6.1832133557712785,14,255.0,0.2593367424209722,14,255.0
105.0,12,287.0,9.566666666666666,5.090241717297901,12,312.0,0.24913505030632468,12,312.0
110.0,10,316.0,9.875,7.277161478484519,10,335.0,0.4269797548589636,10,335.0
115.0,4,260.0,7.647058823529412,7.8321126759768696,4,312.0,0.427510542148158,4,312.0
120.0,10,298.0,9.3125,6.840398617143407,10,309.0,0.3175463194244987,10,309.0
125.0,13,359.0,11.21875,5.475359161176021,13,370.0,0.24087072068571086,13,370.0
130.0,17,437.0,14.566666666666666,5.422976487224225,17,448.0,0.21457396558612038,17,448.0
135.0,13,419.0,13.516129032258064,4.339950966057687,13,486.0,0.19158724047650286,13,486.0
140.0,7,391.0,13.482758620689655,6.13373814090887,7,468.0,0.3288090203544089,7,468.0
145.0,6,384.0,10.971428571428572,6.175051585470665,6,471.0,0.3234593019411385,6,471.0
150.0,14,436.0,11.783783783783784,6.622780902409758,14,515.0,0.37004561038690137,14,515.0
155.0,12,458.0,13.085714285714285,4.620941182764451,12,537.0,0.22099163939792205,12,537.0
160.0,12,457.0,12.026315789473685,5.367560232921598,12,523.0,0.2678068606926803,12,523.0
165.0,6,36.0,1.0,5.377119910892624,6,254.0,0.22309237074526705,6,254.0
170.0,12,84.0,2.210526315789474,5.572088488014703,12,135.0,0.23762848187169835,12,135.0
175.0,14,120.0,3.5294117647058822,3.8938647476979042,14,176.0,0.12096941042420936,14,176.0
180.0,8,146.0,4.171428571428572,5.7517778244960125,8,184.0,0.23233393737495558,8,184.0
185.0,10,194.0,5.105263157894737,7.717393029203396,10,200.0,0.3751571402605181,10,200.0
190.0,6,126.0,3.5,6.563613396831365,6,184.0,0.37681567406280375,6,184.0
195.0,13,178.0,5.235294117647059,5.500303519422665,13,184.0,0.18739534750608658,13,184.0
200.0,14,212.0,5.888888888888889,5.705105773912062,14,244.0,0.2332365700720704,14,244.0
205.0,10,230.0,6.764705882352941,5.8869561224225855,10,266.0,0.22593781012434003,10,266.0
