step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.035441347966232,0,0.0,0.8908893136877069,0,0.0
10.0,0,0.0,0.0,12.541899372721437,0,0.0,0.8545258880565442,0,0.0
15.0,6,10.0,0.5555555555555556,7.100885213834188,6,10.0,0.37204649942324647,6,10.0
20.0,4,27.0,1.588235294117647,7.70348472340753,4,31.0,0.47581637764394213,4,31.0
25.0,5,48.0,2.4,7.623532462928931,5,48.0,0.45271926612087654,5,48.0
30.0,6,77.0,3.85,7.660543387257661,6,78.0,0.4332834556738445,6,78.0
35.0,6,107.0,5.35,7.983148916337427,6,107.0,0.3613489510155344,6,107.0
40.0,2,53.0,2.0384615384615383,9.86587415122827,2,83.0,0.5990980976184409,2,83.0
45.0,3,64.0,2.56,9.816862235432803,3,64.0,0.5905308898418318,3,64.0
50.0,5,78.0,3.25,7.8535468966754225,5,81.0,0.39186071135470807,5,81.0
55.0,8,116.0,4.833333333333333,8.439993109160799,8,116.0,0.43733289390116153,8,116.0
60.0,4,114.0,5.181818181818182,8.3916082537429,4,129.0,0.3676179402165849,4,129.0
65.0,6,142.0,6.173913043478261,7.852098911094964,6,142.0,0.40922012652857853,6,142.0
70.0,6,172.0,8.6,6.658530466387274,6,172.0,0.3591926499056465,6,172.0
75.0,7,205.0,7.321428571428571,8.744768378694019,7,205.0,0.5710256361969462,7,205.0
80.0,4,137.0,4.892857142857143,8.886992823068356,4,182.0,0.5895998113757719,4,182.0
85.0,4,157.0,5.233333333333333,7.941745413743176,4,157.0,0.4751126478378861,4,157.0
90.0,7,168.0,6.0,7.152850538688186,7,171.0,0.3192917644204,7,171.0
95.0,8,208.0,7.703703703703703,7.935965404003407,8,208.0,0.44060047797344143,8,208.0
100.0,9,206.0,7.923076923076923,6.839004025103026,9,226.0,0.3385032265770393,9,226.0
105.0,10,256.0,9.846153846153847,6.683665055903924,10,256.0,0.35704599124745573,10,256.0
110.0,10,267.0,8.9,6.549613506761024,10,289.0,0.40667078342412405,10,289.0
115.0,8,303.0,10.821428571428571,7.618917372809384,8,307.0,0.47035948451764026,8,307.0
120.0,9,287.0,9.566666666666666,6.295114202359616,9,310.0,0.32319208009892314,9,310.0
