step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.012477510948392,0,0.0,0.9444926266327922,0,0.0
10.0,0,0.0,0.0,11.856156446546153,0,0.0,0.8682218677909814,0,0.0
15.0,2,4.0,0.2222222222222222,7.8178957694977935,2,4.0,0.4809108503756457,2,4.0
20.0,8,38.0,2.111111111111111,7.310680756494381,8,38.0,0.40796854371862523,8,38.0
25.0,4,40.0,2.0,5.092152225303819,4,51.0,0.4050333507960101,4,51.0
30.0,10,81.0,4.05,5.5669346120313135,10,81.0,0.33254225838766427,10,81.0
35.0,6,100.0,4.166666666666667,5.7487720799618485,6,110.0,0.3224878677579901,6,110.0
40.0,8,134.0,4.962962962962963,7.963853781847246,8,134.0,0.4894353643058843,8,134.0
45.0,4,63.0,2.1,7.9914402856932325,4,111.0,0.47781820186369295,4,111.0
50.0,7,90.0,3.2142857142857144,7.679297066476999,7,90.0,0.38641058505150006,7,90.0
55.0,6,90.0,3.103448275862069,6.980341403129483,6,111.0,0.3293522399877721,6,111.0
60.0,6,120.0,4.8,7.930138758554415,6,120.0,0.38067955535450754,6,120.0
65.0,5,106.0,3.925925925925926,7.323391671178017,5,125.0,0.37561758217168395,5,125.0
70.0,10,145.0,6.304347826086956,7.179178332293289,10,145.0,0.3327115478250731,10,145.0
75.0,8,156.0,4.875,6.738260136471552,8,175.0,0.4199207179988712,8,175.0
80.0,6,178.0,6.357142857142857,8.772053128586414,6,188.0,0.577254271881995,6,188.0
85.0,5,144.0,4.235294117647059,7.504281640226179,5,173.0,0.407163392012647,5,173.0
90.0,14,189.0,6.3,6.37324437861552,14,200.0,0.2540946969237498,14,200.0
95.0,13,88.0,2.838709677419355,4.8902597712301725,13,115.0,0.210684279506255,13,115.0
