step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.06162768902621,0,0.0,0.9219788307054633,0,0.0
10.0,0,0.0,0.0,12.463534429727032,0,0.0,0.8826860011378992,0,0.0
15.0,6,7.0,0.3888888888888889,6.8623265321221005,6,7.0,0.37084674337865486,6,7.0
20.0,4,24.0,1.3333333333333333,8.342144840457562,4,30.0,0.5115812668468045,4,30.0
25.0,4,44.0,2.0,7.735582883745767,4,44.0,0.39967960733786295,4,44.0
30.0,6,46.0,2.3,7.03690981677924,6,51.0,0.3921291519308743,6,51.0
35.0,7,77.0,3.85,6.407292970509237,7,77.0,0.3186099933683411,7,77.0
40.0,4,59.0,2.269230769230769,8.00174232954559,4,89.0,0.47957434136120236,4,89.0
45.0,3,67.0,2.4814814814814814,9.310179711302293,3,74.0,0.5745219702106938,3,74.0
50.0,7,88.0,3.259259259259259,8.05234201832192,7,91.0,0.3458336946581165,7,91.0
55.0,11,136.0,5.037037037037037,6.367821225516966,11,139.0,0.2873165178439798,11,139.0
60.0,9,148.0,6.7272727272727275,4.714774308507514,9,174.0,0.27586593044298313,9,174.0
65.0,7,166.0,6.384615384615385,7.026442703014666,7,180.0,0.4121506559110012,7,180.0
70.0,3,116.0,4.64,6.888332367546436,3,160.0,0.3779886224452703,3,160.0
75.0,9,151.0,4.4411764705882355,8.131017849087838,9,163.0,0.47229495956102974,9,163.0
80.0,7,157.0,5.064516129032258,7.9722060193879205,7,188.0,0.5025885058454552,7,188.0
85.0,3,150.0,4.285714285714286,7.214211307455259,3,171.0,0.39713409268685657,3,171.0
90.0,10,172.0,5.548387096774194,6.646106665003828,10,187.0,0.323004140382265,10,187.0
95.0,13,232.0,7.483870967741935,5.692724199885359,13,245.0,0.24313337341938634,13,245.0
100.0,14,112.0,3.7333333333333334,5.578969698791769,14,149.0,0.26162221934433216,14,149.0
105.0,15,183.0,6.1,5.38492011120873,15,196.0,0.23352898682117076,15,196.0
110.0,14,160.0,4.705882352941177,5.437149552814432,14,229.0,0.3132523175276326,14,229.0
115.0,8,127.0,3.8484848484848486,6.437052707638085,8,211.0,0.3769858565548804,8,211.0
120.0,6,152.0,4.470588235294118,7.861140080609133,6,179.0,0.3823482151261365,6,179.0
125.0,12,200.0,5.882352941176471,8.109710559704254,12,207.0,0.3822142253253748,12,207.0
130.0,9,205.0,6.612903225806452,6.368502245371628,9,220.0,0.2594613369482449,9,220.0
135.0,12,259.0,8.931034482758621,7.154003062205681,12,263.0,0.35883832273269883,12,263.0
140.0,9,284.0,10.142857142857142,6.2780975904428855,9,296.0,0.3096105488401598,9,296.0
145.0,8,323.0,11.137931034482758,7.5192788810953095,8,325.0,0.4303949017696479,8,325.0
150.0,6,65.0,1.911764705882353,8.127067211208887,6,242.0,0.5047485156836075,6,242.0
155.0,7,41.0,1.4137931034482758,7.184893669379569,7,97.0,0.4084313290447188,7,97.0
160.0,12,56.0,1.696969696969697,5.524296398600702,12,102.0,0.2605142759393066,12,102.0
165.0,11,99.0,3.413793103448276,5.833305170654139,11,141.0,0.25428614656809523,11,141.0
170.0,9,104.0,3.25,5.776991793919084,9,145.0,0.2976216706552139,9,145.0
