step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,11.718633289801884,0,0.0,0.9070379006736252,0,0.0
10.0,0,0.0,0.0,11.774096277666523,0,0.0,0.9095797316598491,0,0.0
15.0,1,1.0,0.05555555555555555,6.863766594212911,1,1.0,0.4449775215012043,1,1.0
20.0,6,25.0,1.3888888888888888,7.131790715872709,6,25.0,0.43507832518848044,6,25.0
25.0,9,62.0,2.8181818181818183,5.3186226919573665,9,62.0,0.3327497887242776,9,62.0
30.0,8,95.0,4.318181818181818,5.840238140773708,8,102.0,0.3619556818562807,8,102.0
35.0,8,135.0,5.869565217391305,7.136472831195831,8,135.0,0.36832124730658816,8,135.0
40.0,5,96.0,3.310344827586207,8.501014073583411,5,123.0,0.48234038127288276,5,123.0
45.0,6,122.0,4.357142857142857,8.71073520285407,6,122.0,0.5196923713818384,6,122.0
50.0,7,26.0,0.9629629629629629,6.592159114827613,7,87.0,0.3664998365279294,7,87.0
55.0,8,63.0,2.3333333333333335,7.112740588901239,8,63.0,0.355150683671546,8,63.0
60.0,11,112.0,4.48,6.1131215470482,11,112.0,0.22456903395628433,11,112.0
65.0,9,72.0,2.6666666666666665,5.53790595839239,9,131.0,0.29209487281417335,9,131.0
70.0,4,62.0,2.6956521739130435,6.371384844648683,4,100.0,0.3149620236109647,4,100.0
75.0,6,86.0,2.4571428571428573,9.56965808710277,6,89.0,0.5571680848639561,6,89.0
80.0,1,1.0,0.03333333333333333,8.989508025485744,1,52.0,0.5679126222390595,1,52.0
85.0,6,20.0,0.6451612903225806,7.4570851754583005,6,23.0,0.39988882039646917,6,23.0
90.0,11,64.0,2.206896551724138,6.765948476839762,11,67.0,0.2964124183002535,11,67.0
95.0,14,128.0,4.413793103448276,5.385001365771446,14,131.0,0.24516043117244982,14,131.0
