step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.025749919355476,0,0.0,0.9162322367800414,0,0.0
10.0,0,0.0,0.0,12.010046212905403,0,0.0,0.8560228071074126,0,0.0
15.0,5,10.0,0.5555555555555556,7.10919791565101,5,10.0,0.3901748680552984,5,10.0
20.0,4,28.0,1.5555555555555556,7.976355249259831,4,31.0,0.48563539927910115,4,31.0
25.0,4,48.0,2.1818181818181817,7.951407423344289,4,48.0,0.44495201331141715,4,48.0
30.0,6,78.0,3.9,7.6153247735541765,6,80.0,0.444368970878967,6,80.0
35.0,6,108.0,5.4,7.288149044331904,6,108.0,0.28994867290721243,6,108.0
40.0,2,54.0,2.076923076923077,8.89855146953666,2,87.0,0.5592044095443377,2,87.0
45.0,2,64.0,2.56,10.072121834290485,2,64.0,0.6729268228367913,2,64.0
50.0,2,74.0,3.0833333333333335,8.122800625859222,2,74.0,0.4193394593724554,2,74.0
55.0,8,106.0,4.416666666666667,8.411607047436052,8,106.0,0.4241907071958449,8,106.0
60.0,4,110.0,5.0,7.919426316441828,4,122.0,0.33680857872916414,4,122.0
65.0,6,139.0,5.791666666666667,8.24926682313125,6,139.0,0.3975559191410066,6,139.0
70.0,6,169.0,8.45,7.274860445737984,6,170.0,0.38993638809432773,6,170.0
75.0,8,203.0,7.25,9.280134246613398,8,203.0,0.5604993065502849,8,203.0
80.0,2,134.0,4.785714285714286,10.348599067605997,2,181.0,0.6361335491504516,2,181.0
85.0,3,145.0,5.0,8.5656609721642,3,145.0,0.49956668150936157,3,145.0
90.0,10,185.0,7.115384615384615,6.730074773453338,10,185.0,0.34309006643997025,10,185.0
95.0,10,235.0,8.703703703703704,7.425948495612825,10,235.0,0.34072559402656544,10,235.0
100.0,8,236.0,9.076923076923077,7.243840563761404,8,258.0,0.34158813118625503,8,258.0
105.0,9,280.0,11.2,7.526855511781889,9,280.0,0.4022704801679331,9,280.0
110.0,9,265.0,9.137931034482758,7.2771460715781275,9,284.0,0.4371807516587836,9,284.0
115.0,9,310.0,11.481481481481481,7.007566501554457,9,310.0,0.40061426377474857,9,310.0
120.0,7,293.0,10.10344827586207,6.562106809594496,7,328.0,0.35582373117733634,7,328.0
125.0,10,324.0,10.8,6.521858547085758,10,330.0,0.30595683711912514,10,330.0
130.0,8,344.0,11.862068965517242,6.488799166361414,8,360.0,0.3064783337095886,8,360.0
135.0,14,404.0,14.428571428571429,5.454905133270982,14,410.0,0.2777099534894689,14,410.0
140.0,12,426.0,15.214285714285714,5.04157035591794,12,456.0,0.2717297785678014,12,456.0
145.0,8,455.0,15.166666666666666,6.874303213410255,8,463.0,0.4109809506662671,8,463.0
150.0,5,406.0,11.277777777777779,8.109347780838437,5,449.0,0.47516658756969005,5,449.0
155.0,10,449.0,14.483870967741936,6.966966053073701,10,455.0,0.3721905859205061,10,455.0
160.0,14,75.0,2.142857142857143,5.164008311439471,14,230.0,0.23151573564063943,14,230.0
165.0,16,154.0,4.967741935483871,4.887530162641378,16,160.0,0.1609318012676762,16,160.0
170.0,14,129.0,3.7941176470588234,5.2228939983843095,14,196.0,0.2463407587453099,14,196.0
175.0,8,112.0,3.7333333333333334,5.403725231992585,8,169.0,0.20035394487213468,8,169.0
180.0,10,154.0,4.8125,7.725464057820777,10,162.0,0.3456844380123443,10,162.0
185.0,10,204.0,5.828571428571428,9.098234525443038,10,204.0,0.4635190843150757,10,204.0
190.0,5,127.0,3.96875,7.308554509304809,5,184.0,0.394679667308306,5,184.0
195.0,11,171.0,6.107142857142857,6.454723545528212,11,171.0,0.3246670952910431,11,171.0
200.0,9,56.0,1.8666666666666667,6.258119128896838,9,146.0,0.30586975962180496,9,146.0
205.0,9,90.0,3.103448275862069,7.306195368130109,9,90.0,0.31144941309568064,9,90.0
210.0,7,43.0,1.4333333333333333,7.107908844619716,7,97.0,0.3241828876521278,7,97.0
215.0,3,35.0,1.5217391304347827,7.787974025701854,3,63.0,0.3850967576244891,3,63.0
220.0,4,53.0,1.606060606060606,10.308551143754796,4,53.0,0.6087397458072109,4,53.0
225.0,5,78.0,2.888888888888889,10.375674416140086,5,78.0,0.6052075354511182,5,78.0
230.0,1,2.0,0.06666666666666667,7.327441573589416,1,44.0,0.3834506017802686,1,44.0
235.0,9,29.0,1.2608695652173914,6.80784505968267,9,31.0,0.35110727692589505,9,31.0
240.0,7,49.0,1.8148148148148149,5.927682764720231,7,62.0,0.28626566847356466,7,62.0
245.0,9,91.0,3.64,7.258701463114669,9,93.0,0.3958997343238109,9,93.0
250.0,7,110.0,4.074074074074074,7.576287669327013,7,117.0,0.3971534540195039,7,117.0
255.0,11,157.0,5.413793103448276,8.111496173174958,11,157.0,0.430003519526442,11,157.0
260.0,9,108.0,3.6,7.27081654869023,9,155.0,0.43060968490908985,9,155.0
265.0,11,160.0,5.714285714285714,7.416958724105826,11,160.0,0.3336146525146215,11,160.0
270.0,9,117.0,3.774193548387097,6.500133833641883,9,174.0,0.29163250311870026,9,174.0
