step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.634233538082142,0,0.0,0.9449096386089092,0,0.0
10.0,0,0.0,0.0,12.70211627135643,0,0.0,0.8826741519444581,0,0.0
15.0,5,12.0,0.6666666666666666,7.453282104595085,5,12.0,0.3899688262897935,5,12.0
20.0,4,26.0,1.4444444444444444,8.233036497722393,4,32.0,0.47204154933300946,4,32.0
25.0,5,48.0,2.4,7.41958492344627,5,48.0,0.4186375993074773,5,48.0
30.0,6,73.0,3.65,7.337964399864283,6,77.0,0.3926988413946147,6,77.0
35.0,6,103.0,5.15,7.920097010330314,6,103.0,0.380706985949247,6,103.0
40.0,2,54.0,2.076923076923077,9.897653238191008,2,79.0,0.6289782403819607,2,79.0
45.0,2,64.0,2.56,9.97473640397388,2,64.0,0.6299613416185754,2,64.0
50.0,4,76.0,3.1666666666666665,7.29342845911421,4,78.0,0.4029102633416026,4,78.0
55.0,8,109.0,4.36,7.855803454932801,8,109.0,0.4506329660483875,8,109.0
60.0,6,119.0,5.409090909090909,7.355704627973532,6,130.0,0.3805314450169825,6,130.0
65.0,8,155.0,6.739130434782608,6.705137530959815,8,155.0,0.3576189114763214,8,155.0
70.0,7,174.0,7.909090909090909,6.291998836153815,7,188.0,0.3335677219885012,7,188.0
75.0,8,210.0,7.0,7.940767854991338,8,212.0,0.509531052338036,8,212.0
80.0,7,118.0,3.933333333333333,8.467662859961596,7,118.0,0.5272346285616362,7,118.0
85.0,9,162.0,5.225806451612903,6.381424332113837,9,162.0,0.34435179547943867,9,162.0
90.0,13,202.0,6.9655172413793105,5.1514513949805965,13,213.0,0.26647013634232614,13,213.0
95.0,14,262.0,8.451612903225806,6.0589582239079744,14,264.0,0.28552241719257976,14,264.0
