step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.393809877255014,0,0.0,0.8655476986243271,0,0.0
10.0,0,0.0,0.0,12.480130924891386,0,0.0,0.8673784495511656,0,0.0
15.0,4,8.0,0.4444444444444444,7.852326150633554,4,8.0,0.4234161655704546,4,8.0
20.0,4,23.0,1.2777777777777777,8.683496740873343,4,28.0,0.5110703912248008,4,28.0
25.0,4,43.0,2.15,7.03685401868628,4,43.0,0.41688196273646416,4,43.0
30.0,10,86.0,4.3,6.129055581469958,10,86.0,0.31645608389782687,10,86.0
35.0,6,103.0,4.904761904761905,4.152285932143467,6,115.0,0.26639549110119914,6,115.0
40.0,8,141.0,5.423076923076923,7.9798582962071,8,141.0,0.5095439503829886,8,141.0
45.0,8,181.0,6.033333333333333,9.34436505167454,8,181.0,0.5052306175299086,8,181.0
50.0,10,225.0,8.035714285714286,6.616604937345761,10,225.0,0.3213826776947069,10,225.0
55.0,14,292.0,11.23076923076923,5.627307917034906,14,292.0,0.3281293401631945,14,292.0
60.0,12,270.0,11.25,4.706687957639464,12,270.0,0.20951333487215715,12,270.0
65.0,14,338.0,11.655172413793103,5.692229837244365,14,338.0,0.311964907855315,14,338.0
70.0,13,339.0,13.038461538461538,3.7254607215952054,13,373.0,0.2005831058382639,13,373.0
75.0,16,418.0,11.61111111111111,5.744386377594146,16,418.0,0.360638123385228,16,418.0
80.0,14,182.0,5.055555555555555,6.149680945834568,14,374.0,0.39083667646649556,14,374.0
85.0,10,104.0,2.6666666666666665,5.762455777401457,10,230.0,0.31505074639955183,10,230.0
90.0,18,181.0,4.7631578947368425,4.684545771241879,18,307.0,0.21460511538145702,18,307.0
95.0,25,293.0,7.7105263157894735,3.6756535155507506,25,419.0,0.11939404856461873,25,419.0
100.0,26,403.0,10.605263157894736,2.9774460859889267,26,529.0,0.11081884741148632,26,529.0
105.0,30,543.0,14.289473684210526,2.4477191480331286,30,669.0,0.140115013747228,30,669.0
110.0,32,698.0,15.863636363636363,2.838637465651945,32,824.0,0.16395181844803228,32,824.0
115.0,36,872.0,19.818181818181817,2.2673940129677748,36,998.0,0.16228856510046616,36,998.0
120.0,32,757.0,16.456521739130434,1.3223895095730456,32,1068.0,0.08452639293858911,32,1068.0
125.0,30,558.0,11.16,3.40186656528216,30,947.0,0.133345657475675,30,947.0
130.0,18,276.0,5.3076923076923075,3.3170377090665792,18,919.0,0.09833508837215195,18,919.0
135.0,10,72.0,1.411764705882353,4.578514598342822,10,764.0,0.22576305789272308,10,764.0
140.0,18,82.0,1.64,3.228707277750106,18,804.0,0.138657580083515,18,804.0
145.0,30,208.0,3.9245283018867925,3.4840956806929877,30,900.0,0.1435693297318038,30,900.0
150.0,32,272.0,4.857142857142857,3.3950787869124324,32,954.0,0.17478373471576902,32,954.0
155.0,30,282.0,5.320754716981132,2.8875396758225826,30,912.0,0.11531010908574411,30,912.0
160.0,28,317.0,5.4655172413793105,3.9621529338189045,28,818.0,0.1247267274741077,28,818.0
165.0,20,205.0,3.7962962962962963,3.865861973806896,20,816.0,0.14270885353920912,20,816.0
170.0,14,99.0,1.9411764705882353,3.958218761829723,14,673.0,0.20824278072083116,14,673.0
175.0,18,137.0,2.6346153846153846,3.3495583709338557,18,677.0,0.15884484685047118,18,677.0
180.0,20,185.0,3.490566037735849,3.2181586390540255,20,637.0,0.10692265986209738,20,637.0
185.0,22,269.0,4.803571428571429,4.9750068220329835,22,615.0,0.22319312912617592,22,615.0
190.0,18,353.0,6.303571428571429,5.461428116637125,18,649.0,0.25819996616284135,18,649.0
195.0,18,333.0,6.283018867924528,4.840359788217329,18,600.0,0.2240754603004024,18,600.0
200.0,16,301.0,5.788461538461538,4.941933998668606,16,523.0,0.23840859820319715,16,523.0
205.0,18,193.0,3.86,3.8750327085833423,18,464.0,0.1476153930168626,18,464.0
210.0,28,288.0,5.647058823529412,4.37876523790614,28,469.0,0.14843781278015145,28,469.0
215.0,29,339.0,7.369565217391305,2.2668419122077763,29,554.0,0.015722913487357344,29,554.0
220.0,25,347.0,6.547169811320755,5.076337288605362,25,600.0,0.28200477510002775,25,600.0
225.0,17,335.0,6.4423076923076925,5.843264091972056,17,604.0,0.25781936362264035,17,604.0
230.0,20,392.0,7.39622641509434,5.847095852441385,20,609.0,0.26202045612557767,20,609.0
235.0,18,338.0,7.191489361702128,4.811967299012344,18,600.0,0.23750495321754556,18,600.0
240.0,17,305.0,6.48936170212766,4.48630062586175,17,531.0,0.20277391189682045,17,531.0
245.0,19,288.0,6.260869565217392,3.2877903405583373,19,549.0,0.12452844869292369,19,549.0
250.0,30,420.0,8.936170212765957,3.352846954878122,30,625.0,0.10931334579692296,30,625.0
255.0,31,342.0,6.84,3.8139460340448057,31,595.0,0.1589492209229232,31,595.0
260.0,34,508.0,10.36734693877551,3.7662254785076867,34,713.0,0.19273651767147781,34,713.0
265.0,39,686.0,13.72,2.1097373706647944,39,891.0,0.08391106185243369,39,891.0
270.0,38,694.0,13.88,1.8983171935577783,38,997.0,0.1254577097007523,38,997.0
275.0,32,568.0,11.36,2.1064313600388465,32,993.0,0.059255211631530004,32,993.0
280.0,28,520.0,9.285714285714286,3.4520636138680367,28,1100.0,0.14675317091779727,28,1100.0
285.0,26,555.0,10.673076923076923,1.6743534917181668,26,1231.0,0.07837722625408017,26,1231.0
290.0,28,435.0,7.372881355932203,2.9559542556967795,28,1233.0,0.20979494737602356,28,1233.0
295.0,25,289.0,4.737704918032787,3.6213762244070073,25,1049.0,0.1855647020919473,25,1049.0
300.0,25,317.0,5.031746031746032,3.414543448304047,25,1075.0,0.12982358854208811,25,1075.0
305.0,35,319.0,5.145161290322581,2.797178832007428,35,998.0,0.0834751996871097,35,998.0
310.0,29,192.0,3.2,2.812477724639085,29,1080.0,0.09667342905492775,29,1080.0
315.0,27,225.0,3.8793103448275863,3.4199421207181397,27,1119.0,0.12544859918724366,27,1119.0
320.0,24,261.0,4.745454545454545,2.8470771953134166,24,1146.0,0.09656100492780599,24,1146.0
325.0,23,325.0,5.603448275862069,3.3673471888667184,23,1068.0,0.164560500180827,23,1068.0
330.0,18,246.0,4.1,3.5538443115685827,18,1036.0,0.16829518256675768,18,1036.0
335.0,15,148.0,2.5517241379310347,3.586266591733158,15,911.0,0.16354596142727293,15,911.0
340.0,23,240.0,4.137931034482759,4.122893058064509,23,851.0,0.13692387327159733,23,851.0
345.0,26,282.0,4.862068965517241,2.6512982567932304,26,855.0,0.07580880703059367,26,855.0
350.0,25,301.0,5.375,3.0788404453953584,25,780.0,0.09629274420389801,25,780.0
355.0,26,351.0,6.5,4.1918936206328725,26,683.0,0.13327899891141307,26,683.0
360.0,14,319.0,6.38,4.113239433152208,14,737.0,0.15613581395250106,14,737.0
365.0,15,360.0,6.923076923076923,5.626666292669208,15,761.0,0.2894548513616597,15,761.0
370.0,22,457.0,8.622641509433961,4.599002938945155,22,858.0,0.2201868718202556,22,858.0
375.0,32,594.0,10.8,2.3175173984398407,32,995.0,0.09143938732688954,32,995.0
380.0,34,486.0,9.0,1.5113075841552512,34,1039.0,0.06333777837191026,34,1039.0
385.0,38,628.0,11.214285714285714,2.31174943460259,38,1031.0,0.066327745189853,38,1031.0
390.0,40,632.0,11.285714285714286,2.7183931582669736,40,1064.0,0.057902611925027034,40,1064.0
395.0,42,842.0,16.50980392156863,1.9814174383049812,42,1246.0,0.021907930402151332,42,1246.0
400.0,38,820.0,15.185185185185185,2.6937536499843553,38,1315.0,0.12269784871321869,38,1315.0
405.0,28,633.0,12.411764705882353,3.604946863420846,28,1228.0,0.1625498001880632,28,1228.0
410.0,26,504.0,9.882352941176471,2.5919544045767706,26,1358.0,0.10167544105081461,26,1358.0
415.0,26,366.0,7.787234042553192,1.607276101803975,26,1493.0,0.09668891532090726,26,1493.0
420.0,22,275.0,5.978260869565218,1.2931938180159217,22,1475.0,0.0768182483606543,22,1475.0
425.0,20,322.0,6.313725490196078,3.3056511525445935,20,1222.0,0.11980970305662474,20,1222.0
430.0,18,385.0,7.403846153846154,4.686569505968682,18,1129.0,0.13986758586435594,18,1129.0
435.0,15,272.0,4.857142857142857,5.078268926736846,15,1071.0,0.2825506585246151,15,1071.0
440.0,17,342.0,6.705882352941177,5.350946618996712,17,1053.0,0.29042357984772843,17,1053.0
445.0,26,448.0,8.145454545454545,4.191421836400909,26,1159.0,0.18462336979310548,26,1159.0
450.0,28,511.0,9.290909090909091,1.960283890236647,28,1183.0,0.08359022961504461,28,1183.0
455.0,29,561.0,10.017857142857142,2.4203173499847304,29,1100.0,0.06342473484690714,29,1100.0
460.0,27,643.0,11.280701754385966,4.1724977953529825,27,965.0,0.11709847521936728,27,965.0
465.0,22,681.0,12.61111111111111,3.4076661445880223,22,1053.0,0.1154838507549572,22,1053.0
470.0,24,769.0,13.981818181818182,3.705908429144014,24,1164.0,0.20633093875383565,24,1164.0
475.0,25,860.0,15.636363636363637,3.0732536234579446,25,1197.0,0.18682750332295145,25,1197.0
