step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.394482783596843,0,0.0,0.8867697468508324,0,0.0
10.0,0,0.0,0.0,12.53808835157679,0,0.0,0.89533134649311,0,0.0
15.0,3,4.0,0.2222222222222222,7.409075067633449,3,4.0,0.43883898095565016,3,4.0
20.0,7,36.0,2.0,8.157594636013478,7,36.0,0.40110379761256154,7,36.0
25.0,10,76.0,3.4545454545454546,5.335499113153674,10,76.0,0.3044975854971707,10,76.0
30.0,7,78.0,4.105263157894737,4.552318138195689,7,102.0,0.33857153959052416,7,102.0
35.0,6,102.0,4.434782608695652,7.538902861557526,6,108.0,0.4407079802049914,6,108.0
40.0,8,136.0,4.689655172413793,9.494891833985685,8,136.0,0.5033140312584504,8,136.0
45.0,4,65.0,2.3214285714285716,8.28693570247263,4,112.0,0.49118599774676497,4,112.0
50.0,8,94.0,3.4814814814814814,7.674399333402927,8,94.0,0.39474668506571126,8,94.0
55.0,12,142.0,5.071428571428571,6.191970977939621,12,142.0,0.2664581613625331,12,142.0
60.0,8,136.0,5.44,5.379594339862649,8,169.0,0.25843401021459006,8,169.0
65.0,8,167.0,6.423076923076923,7.250162123049089,8,167.0,0.37929363675156347,8,167.0
70.0,5,130.0,5.0,7.742708231200338,5,162.0,0.3684583923747106,5,162.0
75.0,11,174.0,5.2727272727272725,7.685674489630325,11,174.0,0.4447215945670445,11,174.0
80.0,14,236.0,7.866666666666666,7.165985269963013,14,236.0,0.43545421155284403,14,236.0
85.0,17,309.0,9.65625,4.254322364234124,17,309.0,0.2658528868684047,17,309.0
90.0,16,306.0,9.5625,4.648512713265321,16,367.0,0.23127867605595456,16,367.0
95.0,10,313.0,8.942857142857143,6.003483819968537,10,362.0,0.2754419635408649,10,362.0
100.0,8,212.0,6.235294117647059,6.177437221370222,8,328.0,0.30454953616118713,8,328.0
105.0,12,250.0,7.352941176470588,6.087593831162849,12,297.0,0.2771853194131598,12,297.0
110.0,11,270.0,7.5,6.565585043399358,11,317.0,0.3672253227693704,11,317.0
115.0,6,269.0,7.685714285714286,7.439745345247825,6,307.0,0.3984857888326341,6,307.0
120.0,7,300.0,9.090909090909092,8.525199515536832,7,307.0,0.4528770041348776,7,307.0
125.0,10,345.0,10.454545454545455,8.173451895059728,10,345.0,0.3633781253647418,10,345.0
130.0,10,382.0,13.172413793103448,6.363618017131304,10,388.0,0.258160910762898,10,388.0
135.0,13,441.0,15.75,6.381839288847535,13,441.0,0.3000224378927286,13,441.0
140.0,17,517.0,19.14814814814815,4.543077894127032,17,517.0,0.2285404992276968,17,517.0
145.0,13,534.0,17.8,4.311655120278561,13,566.0,0.29692598520803887,13,566.0
150.0,12,586.0,16.742857142857144,7.060139401327097,12,596.0,0.43336425201807505,12,596.0
155.0,8,448.0,13.176470588235293,5.907620298343324,8,567.0,0.31462109280391487,8,567.0
160.0,14,475.0,13.194444444444445,5.497338827588788,14,507.0,0.26088158507754716,14,507.0
165.0,18,562.0,16.529411764705884,5.451182998789164,18,572.0,0.17056689096453234,18,572.0
170.0,17,577.0,15.594594594594595,5.017850766192538,17,621.0,0.22793596270619038,17,621.0
175.0,12,607.0,19.580645161290324,5.200018060677674,12,643.0,0.22169859535342876,12,643.0
180.0,9,589.0,17.323529411764707,5.4162918781183915,9,657.0,0.22864130905489735,9,657.0
185.0,17,658.0,18.8,4.715981134563869,17,692.0,0.23907304504381227,17,692.0
190.0,22,757.0,20.45945945945946,4.665313793997016,22,791.0,0.2632222265943084,22,791.0
