step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.286399336330406,0,0.0,0.944865146444365,0,0.0
10.0,0,0.0,0.0,12.426009763333013,0,0.0,0.8801349407397484,0,0.0
15.0,3,3.0,0.16666666666666666,7.306761865208967,3,3.0,0.4060701548568564,3,3.0
20.0,6,24.0,1.3333333333333333,7.817520612175695,6,24.0,0.461423608898856,6,24.0
25.0,7,56.0,2.8,7.20562459829347,7,56.0,0.46402495247088227,7,56.0
30.0,6,84.0,4.2,6.875804370687947,6,85.0,0.4113399722636709,6,85.0
35.0,7,119.0,5.666666666666667,7.665170858622849,7,119.0,0.38788337806175033,7,119.0
40.0,5,65.0,2.4074074074074074,9.181147723048925,5,107.0,0.578689374163353,5,107.0
45.0,7,92.0,3.4074074074074074,8.843615119069339,7,92.0,0.5192939201035195,7,92.0
50.0,8,118.0,4.72,5.967236623465099,8,122.0,0.3342809289575072,8,122.0
55.0,11,171.0,6.576923076923077,7.070513669717811,11,171.0,0.3775937849753274,11,171.0
60.0,7,130.0,5.2,6.960232320200021,7,170.0,0.3197053999153457,7,170.0
65.0,8,167.0,6.68,6.86402734969364,8,167.0,0.4111123023795337,8,167.0
70.0,7,191.0,7.958333333333333,6.769808603292142,7,198.0,0.3796830442615017,7,198.0
75.0,9,229.0,6.735294117647059,8.465369529310337,9,229.0,0.5212933937198052,9,229.0
80.0,7,157.0,5.233333333333333,8.963472973966917,7,211.0,0.5440191997899847,7,211.0
85.0,8,193.0,6.225806451612903,7.415506681526148,8,193.0,0.4136193113659356,8,193.0
90.0,9,191.0,6.586206896551724,6.477131697463654,9,213.0,0.30465141185353145,9,213.0
95.0,12,246.0,8.785714285714286,5.67756551106837,12,246.0,0.2632024461510061,12,246.0
100.0,12,121.0,4.321428571428571,5.4953607711888806,12,146.0,0.2761539588203289,12,146.0
105.0,14,186.0,6.413793103448276,5.3921728295632585,14,186.0,0.23526062312781665,14,186.0
110.0,13,126.0,3.8181818181818183,5.368018002410377,13,208.0,0.3077668851769236,13,208.0
115.0,7,76.0,2.375,6.709339374783568,7,171.0,0.3810204671160479,7,171.0
120.0,4,35.0,1.0606060606060606,6.1157709525798625,4,156.0,0.32604898736864685,4,156.0
125.0,14,79.0,2.393939393939394,4.934226979973407,14,181.0,0.19890847776681958,14,181.0
130.0,14,106.0,3.212121212121212,4.891459924188079,14,206.0,0.22040181286150354,14,206.0
135.0,8,97.0,2.8529411764705883,5.57684929295602,8,180.0,0.2523973339439858,8,180.0
140.0,7,126.0,3.8181818181818183,7.887913384956653,7,155.0,0.36856299112774354,7,155.0
145.0,7,161.0,4.6,9.544826365076018,7,170.0,0.5323796322503771,7,170.0
150.0,5,39.0,1.1470588235294117,8.530072445596714,5,117.0,0.521836990969269,5,117.0
155.0,9,78.0,2.6,7.121207983344204,9,83.0,0.36232983004288694,9,83.0
160.0,13,102.0,3.1875,5.499378476570316,13,126.0,0.2559208673116163,13,126.0
165.0,10,141.0,4.862068965517241,6.106572439117218,10,152.0,0.254810354455572,10,152.0
170.0,6,50.0,1.5625,6.496170896192826,6,124.0,0.3134201926003169,6,124.0
175.0,9,84.0,3.111111111111111,6.762154360070268,9,94.0,0.2976496838165059,9,94.0
180.0,8,101.0,3.607142857142857,5.717094463528395,8,126.0,0.2684167078104133,8,126.0
185.0,8,130.0,4.193548387096774,7.881042924646221,8,144.0,0.4344049027171995,8,144.0
190.0,7,112.0,3.5,7.873227850118631,7,121.0,0.4180367917055216,7,121.0
195.0,13,165.0,5.5,6.941044875309211,13,174.0,0.23834988081751654,13,174.0
200.0,11,141.0,4.7,6.1097759623704455,11,194.0,0.2757123673847505,11,194.0
205.0,12,201.0,7.730769230769231,5.503322768869577,12,206.0,0.25179085670403,12,206.0
210.0,10,164.0,5.466666666666667,6.575464898792222,10,222.0,0.31015639656986005,10,222.0
215.0,3,117.0,4.5,7.510618150708865,3,188.0,0.3227759807056155,3,188.0
