step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.219851194774158,0,0.0,0.9428112606508513,0,0.0
10.0,0,0.0,0.0,12.149441562421444,0,0.0,0.9365718972678637,0,0.0
15.0,5,7.0,0.3888888888888889,7.403075713430586,5,7.0,0.46001899131126406,5,7.0
20.0,8,44.0,2.4444444444444446,6.964865020275919,8,44.0,0.3935850702888997,8,44.0
25.0,13,90.0,3.9130434782608696,4.715973847357338,13,90.0,0.27858129800408526,13,90.0
30.0,8,82.0,4.1,4.352977617404144,8,119.0,0.319865477956493,8,119.0
35.0,6,102.0,4.25,7.278899117256031,6,112.0,0.42056601326993237,6,112.0
40.0,4,56.0,1.8666666666666667,8.355020797134333,4,85.0,0.47840284986904313,4,85.0
45.0,8,88.0,3.0344827586206895,8.013167970034177,8,88.0,0.45385507055559177,8,88.0
50.0,6,83.0,2.9642857142857144,6.329618145240012,6,109.0,0.3527006024302625,6,109.0
55.0,8,111.0,3.7,6.855893421103465,8,119.0,0.3668088857034558,8,119.0
60.0,10,69.0,2.6538461538461537,5.775798210702007,10,77.0,0.25905308736222044,10,77.0
65.0,14,133.0,4.75,5.225245431598184,14,141.0,0.2541237507664676,14,141.0
70.0,12,153.0,5.884615384615385,3.615521203059032,12,187.0,0.17653405889864843,12,187.0
75.0,10,183.0,5.083333333333333,7.078022426056232,10,203.0,0.4520756555713142,10,203.0
80.0,6,115.0,3.1944444444444446,8.031067003762413,6,179.0,0.49512627029159284,6,179.0
85.0,13,166.0,4.368421052631579,5.837356254052508,13,176.0,0.28321497936968654,13,176.0
90.0,16,216.0,6.352941176470588,5.110258040538057,16,240.0,0.23192329208185536,16,240.0
95.0,12,258.0,7.588235294117647,5.196482137310804,12,278.0,0.23123283525358557,12,278.0
100.0,8,92.0,2.7058823529411766,6.18616835359388,8,230.0,0.29155070532943933,8,230.0
105.0,10,90.0,2.8125,7.129962342140269,10,142.0,0.3990430474105395,10,142.0
110.0,12,147.0,4.083333333333333,7.712090997424501,12,157.0,0.3703515598487583,12,157.0
115.0,13,164.0,4.823529411764706,6.422796911374461,13,174.0,0.3308872173570607,13,174.0
120.0,16,240.0,8.0,4.951995862395108,16,250.0,0.2594478255564571,16,250.0
125.0,13,190.0,5.9375,4.523866682118011,13,274.0,0.20651355455069179,13,274.0
130.0,7,117.0,3.774193548387097,6.161944035625112,7,241.0,0.34189719593280504,7,241.0
135.0,7,139.0,4.212121212121212,7.774759878314281,7,176.0,0.3926534098526159,7,176.0
140.0,7,174.0,5.612903225806452,9.188398016717937,7,180.0,0.5634891786025533,7,180.0
145.0,5,143.0,4.46875,7.5942995461271305,5,164.0,0.439063438680744,5,164.0
150.0,9,178.0,5.235294117647059,8.244068932340285,9,178.0,0.47347790199208223,9,178.0
155.0,5,179.0,6.172413793103448,6.977621035444625,5,203.0,0.3761745634724934,5,203.0
160.0,9,198.0,6.6,5.983909887181719,9,208.0,0.3131912721682451,9,208.0
165.0,8,191.0,6.586206896551724,5.291773300220572,8,216.0,0.23192863887335632,8,216.0
170.0,16,254.0,7.9375,5.714798884146514,16,264.0,0.23616494975351152,16,264.0
175.0,18,341.0,11.758620689655173,3.603199224559425,18,351.0,0.10588135477015446,18,351.0
180.0,16,355.0,12.678571428571429,2.777031887124483,16,405.0,0.1834644845705115,16,405.0
185.0,10,343.0,10.088235294117647,5.601137234843785,10,388.0,0.28175997466067937,10,388.0
190.0,6,275.0,7.2368421052631575,6.922424249701055,6,372.0,0.38718442128255387,6,372.0
195.0,11,318.0,9.352941176470589,5.501563240591019,11,363.0,0.2405738100474949,11,363.0
200.0,14,352.0,9.777777777777779,5.530198360022456,14,404.0,0.2277097495232661,14,404.0
205.0,8,370.0,10.882352941176471,6.059157804432098,8,404.0,0.24356320649636645,8,404.0
210.0,8,362.0,10.647058823529411,7.01915379257898,8,408.0,0.3419687910351706,8,408.0
215.0,14,418.0,14.928571428571429,4.420441597420162,14,442.0,0.16665214968842046,14,442.0
220.0,16,111.0,2.9210526315789473,5.943143333268057,16,256.0,0.35939063459424114,16,256.0
225.0,18,200.0,5.882352941176471,5.60469096211142,18,224.0,0.328296851652875,18,224.0
230.0,17,187.0,4.675,3.7750891921834393,17,267.0,0.18302745561007747,17,267.0
235.0,14,144.0,4.0,4.252975134998634,14,258.0,0.17113995214709257,14,258.0
