step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.25922924356003,0,0.0,0.869725510074315,0,0.0
10.0,0,0.0,0.0,12.342464312786545,0,0.0,0.870314118061363,0,0.0
15.0,2,4.0,0.2222222222222222,8.453831429116434,2,4.0,0.5092000519194081,2,4.0
20.0,6,30.0,1.6666666666666667,9.130217666694696,6,30.0,0.4530422690638581,6,30.0
25.0,6,44.0,2.0952380952380953,6.705912498292212,6,44.0,0.39114181206188253,6,44.0
30.0,6,74.0,3.8947368421052633,8.639339142195368,6,74.0,0.4570864296698051,6,74.0
35.0,2,41.0,1.9523809523809523,7.544946112188328,2,59.0,0.35139921735138363,2,59.0
40.0,6,68.0,2.9565217391304346,8.657293617263667,6,68.0,0.5210981886370645,6,68.0
45.0,2,61.0,2.3461538461538463,8.585119893949438,2,74.0,0.5330964643343902,2,74.0
50.0,3,72.0,3.0,8.570360370222973,3,72.0,0.49345787686436365,3,72.0
55.0,6,97.0,3.730769230769231,7.070583191787616,6,98.0,0.34963723858658,6,98.0
60.0,10,144.0,6.857142857142857,5.7283353401729515,10,144.0,0.260559985607774,10,144.0
65.0,8,137.0,5.269230769230769,5.803858851902719,8,168.0,0.2933881223452223,8,168.0
70.0,6,164.0,7.454545454545454,7.683687296307753,6,168.0,0.41507088332948444,6,168.0
75.0,4,125.0,3.787878787878788,8.341104679931446,4,151.0,0.4954030339054281,4,151.0
80.0,8,161.0,5.75,8.969633543573222,8,162.0,0.5659203293158502,8,162.0
85.0,7,61.0,1.90625,6.227879492502875,7,62.0,0.347844972475806,7,62.0
90.0,16,129.0,4.448275862068965,5.536593582906688,16,130.0,0.2575164025147025,16,130.0
95.0,12,91.0,3.033333333333333,4.674010473001396,12,161.0,0.22788741134703772,12,161.0
100.0,8,92.0,3.2857142857142856,6.293652827825965,8,140.0,0.3477437017934722,8,140.0
105.0,8,132.0,4.125,8.508332811758912,8,137.0,0.42450654110651626,8,137.0
110.0,10,88.0,2.6666666666666665,7.189835662929061,10,133.0,0.4104002037127399,10,133.0
115.0,12,146.0,4.866666666666666,6.276143005915772,12,151.0,0.343363644390769,12,151.0
120.0,10,157.0,5.233333333333333,5.514660069409541,10,191.0,0.3161262239364279,10,191.0
125.0,11,186.0,6.2,5.47859789281368,11,203.0,0.2832139677012962,11,203.0
130.0,10,56.0,1.75,5.231941046622299,10,179.0,0.22626817804508506,10,179.0
135.0,13,95.0,2.96875,6.06075534281023,13,130.0,0.27632789024848176,13,130.0
140.0,10,98.0,3.0625,6.495879090450265,10,144.0,0.2676035352482542,10,144.0
145.0,6,96.0,3.0,7.399588981985939,6,134.0,0.36234405153842786,6,134.0
150.0,4,30.0,0.8333333333333334,8.171962736308764,4,99.0,0.4845439751354397,4,99.0
155.0,13,77.0,2.4838709677419355,6.4146058864271565,13,99.0,0.32373077983582765,13,99.0
160.0,14,103.0,3.0294117647058822,4.968245562740272,14,140.0,0.24096150004782277,14,140.0
165.0,11,138.0,4.451612903225806,5.289080993781404,11,161.0,0.19835848677975057,11,161.0
170.0,12,170.0,4.857142857142857,6.20910319615005,12,188.0,0.2849167079776915,12,188.0
175.0,18,246.0,8.482758620689655,4.371117704042069,18,257.0,0.20124280346610435,18,257.0
180.0,17,290.0,9.35483870967742,3.6942018435466677,17,322.0,0.16466178257772313,17,322.0
185.0,12,329.0,9.676470588235293,5.794578124189354,12,356.0,0.33417742866246825,12,356.0
190.0,6,128.0,3.3684210526315788,6.240386563973144,6,298.0,0.32393418051973866,6,298.0
195.0,9,93.0,2.657142857142857,5.845054808012517,9,178.0,0.27502804176120454,9,178.0
200.0,16,165.0,4.583333333333333,6.402536513463419,16,180.0,0.22107911000418892,16,180.0
205.0,12,177.0,5.205882352941177,5.493320239207287,12,226.0,0.21187958698613385,12,226.0
210.0,8,171.0,5.181818181818182,6.549576299467619,8,203.0,0.30805033148840155,8,203.0
215.0,6,132.0,4.4,6.439547960721962,6,198.0,0.2883435950734261,6,198.0
220.0,11,179.0,4.7105263157894735,6.985294461466636,11,211.0,0.37674824126328715,11,211.0
225.0,12,200.0,5.882352941176471,6.449985312993357,12,244.0,0.3913510201733805,12,244.0
230.0,10,221.0,6.138888888888889,5.089818411512701,10,245.0,0.2796971782290596,10,245.0
235.0,10,125.0,3.4722222222222223,6.032880830073691,10,148.0,0.2890146196752128,10,148.0
240.0,16,195.0,5.416666666666667,4.4486785689110375,16,211.0,0.14013136677342397,16,211.0
245.0,18,256.0,7.529411764705882,4.092715374838304,18,288.0,0.18945598261814184,18,288.0
250.0,12,294.0,8.647058823529411,4.83308625979454,12,323.0,0.24367437102290007,12,323.0
255.0,10,137.0,3.425,6.47045468955258,10,278.0,0.3488410643918323,10,278.0
260.0,10,145.0,3.625,6.870183450899826,10,202.0,0.38254245872104087,10,202.0
265.0,12,165.0,4.342105263157895,5.599434086298471,12,211.0,0.26665184767283046,12,211.0
270.0,12,195.0,5.0,5.975926584752576,12,233.0,0.26570771071273297,12,233.0
275.0,8,59.0,1.6857142857142857,4.99106953917627,8,197.0,0.20454225793340605,8,197.0
280.0,14,96.0,2.5945945945945947,5.628931934007252,14,149.0,0.24526766562457986,14,149.0
285.0,16,133.0,3.911764705882353,4.616396372742878,16,204.0,0.17091609348640396,16,204.0
290.0,11,149.0,3.8205128205128207,6.41714053598816,11,222.0,0.37175018390602244,11,222.0
295.0,8,51.0,1.275,6.706689236955327,8,205.0,0.3968681932744605,8,205.0
300.0,10,81.0,2.189189189189189,5.064449484228706,10,163.0,0.2654626223190761,10,163.0
305.0,19,99.0,2.475,5.000343972751547,19,192.0,0.19002513377132874,19,192.0
310.0,11,114.0,3.0,5.495877852276336,11,201.0,0.2043019309329185,11,201.0
315.0,8,61.0,1.605263157894737,6.276791873227128,8,153.0,0.3050485437140695,8,153.0
320.0,14,117.0,3.342857142857143,5.290674346063511,14,166.0,0.20793076841052555,14,166.0
325.0,15,151.0,3.973684210526316,5.22501475049608,15,212.0,0.25952918697854777,15,212.0
330.0,10,163.0,4.405405405405405,6.35103723406768,10,200.0,0.2886109875312198,10,200.0
335.0,5,74.0,1.9473684210526316,6.8644632668184915,5,179.0,0.3392689274570998,5,179.0
340.0,12,115.0,3.3823529411764706,4.701726765636361,12,157.0,0.1797225765111196,12,157.0
345.0,16,175.0,4.861111111111111,4.689155935890958,16,225.0,0.21142880916124127,16,225.0
350.0,24,276.0,7.885714285714286,3.55431941626659,24,318.0,0.07464353471166985,24,318.0
355.0,20,290.0,8.055555555555555,3.9268209946379624,20,387.0,0.1852400889253328,20,387.0
360.0,12,248.0,7.75,3.451512495468485,12,373.0,0.10067063475963531,12,373.0
365.0,8,219.0,4.9772727272727275,8.249000220978514,8,331.0,0.44621530695961065,8,331.0
370.0,8,259.0,6.475,8.328611067825467,8,319.0,0.43171958011232414,8,319.0
375.0,12,159.0,4.076923076923077,6.265545021548513,12,196.0,0.3268919917223236,12,196.0
380.0,18,240.0,7.0588235294117645,3.940390398516962,18,276.0,0.15195265963419016,18,276.0
385.0,20,296.0,7.7894736842105265,4.145694190288558,20,334.0,0.19204863821679596,20,334.0
390.0,14,350.0,10.294117647058824,4.430777055025931,14,379.0,0.19223263212851102,14,379.0
395.0,8,150.0,3.9473684210526314,5.514374916309386,8,326.0,0.22910811519173313,8,326.0
400.0,10,118.0,3.0256410256410255,6.89192375818959,10,212.0,0.3684204980797771,10,212.0
405.0,16,180.0,4.5,7.131945336610551,16,200.0,0.3283168897760523,16,200.0
410.0,16,196.0,5.297297297297297,4.30698906332565,16,248.0,0.16194664136765666,16,248.0
415.0,10,195.0,5.416666666666667,5.2450129867769295,10,263.0,0.24880700541046877,10,263.0
420.0,4,41.0,1.2058823529411764,4.641648287018183,4,214.0,0.20794604251179372,4,214.0
425.0,12,63.0,1.75,5.544290489188075,12,141.0,0.24296540150638343,12,141.0
430.0,15,99.0,2.911764705882353,4.389817176443064,15,189.0,0.12758216920664084,15,189.0
435.0,11,99.0,2.357142857142857,6.935183707293734,11,189.0,0.40144060702811873,11,189.0
440.0,7,124.0,3.1794871794871793,8.521887892786333,7,174.0,0.4710276989076255,7,174.0
445.0,11,147.0,3.5853658536585367,6.571079509416896,11,187.0,0.35215858341724077,11,187.0
